run_accession	sample_accession	instrument_platform	instrument_model	fastq_aspera	fastq_bytes	fastq_ftp	fastq_galaxy	fastq_md5	first_created	first_public	country	collection_date	isolate	strain
ERR4082176	SAMEA6791848	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/006/ERR4082176/ERR4082176_1.fastq.gz	17233214	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/006/ERR4082176/ERR4082176_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/006/ERR4082176/ERR4082176_1.fastq.gz	e3bdaa227dac338152cdad13d2e0eae5	2020-04-29	2020-04-29				
ERR4082177	SAMEA6791850	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/007/ERR4082177/ERR4082177_1.fastq.gz	40736634	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/007/ERR4082177/ERR4082177_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/007/ERR4082177/ERR4082177_1.fastq.gz	38538198f4b4ee90118cb139acb771c9	2020-04-29	2020-04-29				
ERR4082178	SAMEA6791851	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/008/ERR4082178/ERR4082178_1.fastq.gz	27692475	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/008/ERR4082178/ERR4082178_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/008/ERR4082178/ERR4082178_1.fastq.gz	3040a03602967e5dac69bc8c6f87a272	2020-04-29	2020-04-29				
ERR4082179	SAMEA6791853	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/009/ERR4082179/ERR4082179_1.fastq.gz	48072056	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/009/ERR4082179/ERR4082179_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/009/ERR4082179/ERR4082179_1.fastq.gz	cdeae5823945eed1bef572c6422f9404	2020-04-29	2020-04-29				
ERR4082180	SAMEA6791854	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/000/ERR4082180/ERR4082180_1.fastq.gz	40868460	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/000/ERR4082180/ERR4082180_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/000/ERR4082180/ERR4082180_1.fastq.gz	24f1e7b3303b8a475a54042375a09178	2020-04-29	2020-04-29				
ERR4082181	SAMEA6791855	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/001/ERR4082181/ERR4082181_1.fastq.gz	38433760	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/001/ERR4082181/ERR4082181_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/001/ERR4082181/ERR4082181_1.fastq.gz	a92b18fead3bb29157d86a67cea6a80c	2020-04-29	2020-04-29				
ERR4082182	SAMEA6791856	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/002/ERR4082182/ERR4082182_1.fastq.gz	42408858	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/002/ERR4082182/ERR4082182_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/002/ERR4082182/ERR4082182_1.fastq.gz	fcaa9e15940f1cd0f655204f71ee28bb	2020-04-29	2020-04-29				
ERR4082183	SAMEA6791857	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/003/ERR4082183/ERR4082183_1.fastq.gz	26229039	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/003/ERR4082183/ERR4082183_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/003/ERR4082183/ERR4082183_1.fastq.gz	9c30b4b121d4efc3bf563e443dff95e9	2020-04-29	2020-04-29				
ERR4082184	SAMEA6791858	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/004/ERR4082184/ERR4082184_1.fastq.gz	29595371	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/004/ERR4082184/ERR4082184_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/004/ERR4082184/ERR4082184_1.fastq.gz	8852c26cf5ab12722628e0a290b864e7	2020-04-29	2020-04-29				
ERR4082185	SAMEA6791859	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/005/ERR4082185/ERR4082185_1.fastq.gz	21369120	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/005/ERR4082185/ERR4082185_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/005/ERR4082185/ERR4082185_1.fastq.gz	5120c4e42c1f8b66ab738d12edacadd3	2020-04-29	2020-04-29				
ERR4082186	SAMEA6791860	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/006/ERR4082186/ERR4082186_1.fastq.gz	59809688	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/006/ERR4082186/ERR4082186_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/006/ERR4082186/ERR4082186_1.fastq.gz	ff6d1c8917473236041006fd343ff0fd	2020-04-29	2020-04-29				
ERR4082187	SAMEA6791861	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/007/ERR4082187/ERR4082187_1.fastq.gz	22462649	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/007/ERR4082187/ERR4082187_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/007/ERR4082187/ERR4082187_1.fastq.gz	61f6d0a599c5df008f76a731753ed117	2020-04-29	2020-04-29				
ERR4082188	SAMEA6791862	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/008/ERR4082188/ERR4082188_1.fastq.gz	15015958	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/008/ERR4082188/ERR4082188_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/008/ERR4082188/ERR4082188_1.fastq.gz	526b3dbb65db289887489a85f5e19108	2020-04-29	2020-04-29				
ERR4082189	SAMEA6791863	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/009/ERR4082189/ERR4082189_1.fastq.gz	13995469	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/009/ERR4082189/ERR4082189_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/009/ERR4082189/ERR4082189_1.fastq.gz	f8e76abeecb8f2ecc563f8655ce41e80	2020-04-29	2020-04-29				
ERR4082190	SAMEA6791864	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/000/ERR4082190/ERR4082190_1.fastq.gz	17719637	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/000/ERR4082190/ERR4082190_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/000/ERR4082190/ERR4082190_1.fastq.gz	cfa4388a4ce949e535d0ca5b286de553	2020-04-29	2020-04-29				
ERR4082191	SAMEA6791865	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/001/ERR4082191/ERR4082191_1.fastq.gz	17288294	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/001/ERR4082191/ERR4082191_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/001/ERR4082191/ERR4082191_1.fastq.gz	3f325b3eed7a72039235da76927c2772	2020-04-29	2020-04-29				
ERR4082192	SAMEA6791866	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/002/ERR4082192/ERR4082192_1.fastq.gz	27554174	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/002/ERR4082192/ERR4082192_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/002/ERR4082192/ERR4082192_1.fastq.gz	a62da1208598caef3e5f65dbe76daf6b	2020-04-29	2020-04-29				
ERR4082193	SAMEA6791867	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/003/ERR4082193/ERR4082193_1.fastq.gz	30862387	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/003/ERR4082193/ERR4082193_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/003/ERR4082193/ERR4082193_1.fastq.gz	a5c3f6025aa8c4c1f4e1118af309bcee	2020-04-29	2020-04-29				
ERR4082194	SAMEA6791868	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/004/ERR4082194/ERR4082194_1.fastq.gz	35031113	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/004/ERR4082194/ERR4082194_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/004/ERR4082194/ERR4082194_1.fastq.gz	e14e4c1598fad1a81ee91acafd7bdd51	2020-04-29	2020-04-29				
ERR4082195	SAMEA6791869	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/005/ERR4082195/ERR4082195_1.fastq.gz	22572295	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/005/ERR4082195/ERR4082195_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/005/ERR4082195/ERR4082195_1.fastq.gz	7701bdcc9b4fb4d304417224bc787635	2020-04-29	2020-04-29				
ERR4082196	SAMEA6791870	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/006/ERR4082196/ERR4082196_1.fastq.gz	28302556	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/006/ERR4082196/ERR4082196_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/006/ERR4082196/ERR4082196_1.fastq.gz	121fa05ac68d338bf0a1a3830ff53566	2020-04-29	2020-04-29				
ERR4082197	SAMEA6791871	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/007/ERR4082197/ERR4082197_1.fastq.gz	18537898	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/007/ERR4082197/ERR4082197_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/007/ERR4082197/ERR4082197_1.fastq.gz	893d082c2970903342dddb530b17f4d9	2020-04-29	2020-04-29				
ERR4082198	SAMEA6791872	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/008/ERR4082198/ERR4082198_1.fastq.gz	32892659	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/008/ERR4082198/ERR4082198_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/008/ERR4082198/ERR4082198_1.fastq.gz	e383092a738b2ff8463106b35cc49dad	2020-04-29	2020-04-29				
ERR4082200	SAMEA6791873	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/000/ERR4082200/ERR4082200_1.fastq.gz	46164901	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/000/ERR4082200/ERR4082200_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/000/ERR4082200/ERR4082200_1.fastq.gz	8b3d65deaf1eaa1d191ffc317d7b536d	2020-04-29	2020-04-29				
ERR4082201	SAMEA6791874	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/001/ERR4082201/ERR4082201_1.fastq.gz	21356779	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/001/ERR4082201/ERR4082201_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/001/ERR4082201/ERR4082201_1.fastq.gz	d3d5e1909d8c8f3401ff55aff06ac409	2020-04-29	2020-04-29				
ERR4082202	SAMEA6791875	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/002/ERR4082202/ERR4082202_1.fastq.gz	37855408	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/002/ERR4082202/ERR4082202_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/002/ERR4082202/ERR4082202_1.fastq.gz	310136a591b613d395ef1a828ce7f67c	2020-04-29	2020-04-29				
ERR4082203	SAMEA6791876	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/003/ERR4082203/ERR4082203_1.fastq.gz	36722369	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/003/ERR4082203/ERR4082203_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/003/ERR4082203/ERR4082203_1.fastq.gz	b09fcc620048dcb9319b2bba92d7b1b1	2020-04-29	2020-04-29				
ERR4082204	SAMEA6791877	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/004/ERR4082204/ERR4082204_1.fastq.gz	27640529	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/004/ERR4082204/ERR4082204_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/004/ERR4082204/ERR4082204_1.fastq.gz	deb8989287a83ce04666bd807d7800bb	2020-04-29	2020-04-29				
ERR4082205	SAMEA6791878	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/005/ERR4082205/ERR4082205_1.fastq.gz	42458708	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/005/ERR4082205/ERR4082205_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/005/ERR4082205/ERR4082205_1.fastq.gz	7d7999bca5fe85bc13b72eee2bf84639	2020-04-29	2020-04-29				
ERR4082206	SAMEA6791880	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/006/ERR4082206/ERR4082206_1.fastq.gz	51159931	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/006/ERR4082206/ERR4082206_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/006/ERR4082206/ERR4082206_1.fastq.gz	5267c64ceef20de31e49e6be98a7ccf3	2020-04-29	2020-04-29				
ERR4082207	SAMEA6791881	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/007/ERR4082207/ERR4082207_1.fastq.gz	38084522	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/007/ERR4082207/ERR4082207_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/007/ERR4082207/ERR4082207_1.fastq.gz	f98a3ca59ec8c630675dadcc9db95bdd	2020-04-29	2020-04-29				
ERR4082208	SAMEA6791882	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/008/ERR4082208/ERR4082208_1.fastq.gz	32060203	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/008/ERR4082208/ERR4082208_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/008/ERR4082208/ERR4082208_1.fastq.gz	60ae1de72754c0b8233023a0bbface1c	2020-04-29	2020-04-29				
ERR4082209	SAMEA6791883	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/009/ERR4082209/ERR4082209_1.fastq.gz	33248417	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/009/ERR4082209/ERR4082209_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/009/ERR4082209/ERR4082209_1.fastq.gz	b9f37ebf8eb48789a32b58712e29ec42	2020-04-29	2020-04-29				
ERR4082210	SAMEA6791884	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/000/ERR4082210/ERR4082210_1.fastq.gz	61964506	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/000/ERR4082210/ERR4082210_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/000/ERR4082210/ERR4082210_1.fastq.gz	46cad1c473d069c7e4184c01f7d71d16	2020-04-29	2020-04-29				
ERR4082211	SAMEA6791885	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/001/ERR4082211/ERR4082211_1.fastq.gz	23922455	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/001/ERR4082211/ERR4082211_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/001/ERR4082211/ERR4082211_1.fastq.gz	83eaf7c2d954fc1d81f34f10976d82cd	2020-04-29	2020-04-29				
ERR4082212	SAMEA6791886	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/002/ERR4082212/ERR4082212_1.fastq.gz	23737124	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/002/ERR4082212/ERR4082212_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/002/ERR4082212/ERR4082212_1.fastq.gz	55b5e3ea3b78a9f113c735b01bb6c263	2020-04-29	2020-04-29				
ERR4082213	SAMEA6791887	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/003/ERR4082213/ERR4082213_1.fastq.gz	24031170	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/003/ERR4082213/ERR4082213_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/003/ERR4082213/ERR4082213_1.fastq.gz	bb6a13ad4ff48b395d6e3637a5f584ff	2020-04-29	2020-04-29				
ERR4082214	SAMEA6807774	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/004/ERR4082214/ERR4082214_1.fastq.gz	3179362	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/004/ERR4082214/ERR4082214_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/004/ERR4082214/ERR4082214_1.fastq.gz	3575bb6930ffa719f29ad7dffe5971b9	2020-04-29	2020-04-29	United Kingdom	2020-03-12		
ERR4082215	SAMEA6791888	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/005/ERR4082215/ERR4082215_1.fastq.gz	18941093	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/005/ERR4082215/ERR4082215_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/005/ERR4082215/ERR4082215_1.fastq.gz	14bd72a76fb8f84ab6d4cbb4391a44a2	2020-04-29	2020-04-29				
ERR4082216	SAMEA6791889	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/006/ERR4082216/ERR4082216_1.fastq.gz	30422393	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/006/ERR4082216/ERR4082216_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/006/ERR4082216/ERR4082216_1.fastq.gz	912346bd7696578df7a5fe19b1e5f5e1	2020-04-29	2020-04-29				
ERR4082217	SAMEA6791890	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/007/ERR4082217/ERR4082217_1.fastq.gz	36738428	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/007/ERR4082217/ERR4082217_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/007/ERR4082217/ERR4082217_1.fastq.gz	6f1e3fbb4c88d9b52c42e5803317a58f	2020-04-29	2020-04-29				
ERR4082218	SAMEA6791891	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/008/ERR4082218/ERR4082218_1.fastq.gz	23649129	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/008/ERR4082218/ERR4082218_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/008/ERR4082218/ERR4082218_1.fastq.gz	7b25f946be52370eabce9b513f4df446	2020-04-29	2020-04-29				
ERR4082219	SAMEA6791892	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/009/ERR4082219/ERR4082219_1.fastq.gz	79956340	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/009/ERR4082219/ERR4082219_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/009/ERR4082219/ERR4082219_1.fastq.gz	d7c5f99d1e5ddae91933cd9ad1d7e3bb	2020-04-29	2020-04-29				
ERR4082220	SAMEA6791893	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/000/ERR4082220/ERR4082220_1.fastq.gz	27003830	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/000/ERR4082220/ERR4082220_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/000/ERR4082220/ERR4082220_1.fastq.gz	22bed51584a6ab28c75a3175a2872625	2020-04-29	2020-04-29				
ERR4082221	SAMEA6791894	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/001/ERR4082221/ERR4082221_1.fastq.gz	25019409	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/001/ERR4082221/ERR4082221_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/001/ERR4082221/ERR4082221_1.fastq.gz	26fc708b6a49149a06f57744792f7f26	2020-04-29	2020-04-29				
ERR4082222	SAMEA6791895	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/002/ERR4082222/ERR4082222_1.fastq.gz	15216679	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/002/ERR4082222/ERR4082222_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/002/ERR4082222/ERR4082222_1.fastq.gz	753a5a49d1f19f4b1850ea1a77b69229	2020-04-29	2020-04-29				
ERR4082223	SAMEA6791896	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/003/ERR4082223/ERR4082223_1.fastq.gz	6368861	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/003/ERR4082223/ERR4082223_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/003/ERR4082223/ERR4082223_1.fastq.gz	d5db7d81afc522d55ee5c4a1aec95172	2020-04-29	2020-04-29				
ERR4082224	SAMEA6791897	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/004/ERR4082224/ERR4082224_1.fastq.gz	98159864	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/004/ERR4082224/ERR4082224_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/004/ERR4082224/ERR4082224_1.fastq.gz	07f6c67b382fb1a2f1eae03e4063c0c7	2020-04-29	2020-04-29				
ERR4082225	SAMEA6791898	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/005/ERR4082225/ERR4082225_1.fastq.gz	73048924	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/005/ERR4082225/ERR4082225_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/005/ERR4082225/ERR4082225_1.fastq.gz	524fc183abc43295a1a9ee626fbf5143	2020-04-29	2020-04-29				
ERR4082226	SAMEA6791899	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/006/ERR4082226/ERR4082226_1.fastq.gz	13962598	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/006/ERR4082226/ERR4082226_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/006/ERR4082226/ERR4082226_1.fastq.gz	150d38b5ed821105c9c57b92e3d63bf9	2020-04-29	2020-04-29				
ERR4082307	SAMEA6791900	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/007/ERR4082307/ERR4082307_1.fastq.gz	15369625	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/007/ERR4082307/ERR4082307_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/007/ERR4082307/ERR4082307_1.fastq.gz	7111744e28cdca333c623eaa7571ff02	2020-04-29	2020-04-29				
ERR4082308	SAMEA6791901	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/008/ERR4082308/ERR4082308_1.fastq.gz	49702257	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/008/ERR4082308/ERR4082308_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/008/ERR4082308/ERR4082308_1.fastq.gz	64fe07a8dea6f365e7e8b2edf2953bc5	2020-04-29	2020-04-29				
ERR4082309	SAMEA6791902	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/009/ERR4082309/ERR4082309_1.fastq.gz	19895763	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/009/ERR4082309/ERR4082309_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/009/ERR4082309/ERR4082309_1.fastq.gz	82b821d1f40a1218b2cd8cffee38a918	2020-04-29	2020-04-29				
ERR4082310	SAMEA6791903	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/000/ERR4082310/ERR4082310_1.fastq.gz	133500607	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/000/ERR4082310/ERR4082310_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/000/ERR4082310/ERR4082310_1.fastq.gz	ba467a573bfc5a309af167b14ddcefc2	2020-04-29	2020-04-29				
ERR4082408	SAMEA6791905	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/008/ERR4082408/ERR4082408_1.fastq.gz	146038319	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/008/ERR4082408/ERR4082408_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/008/ERR4082408/ERR4082408_1.fastq.gz	4a480eacb2588a0c0c434ee275d17112	2020-04-29	2020-04-29				
ERR4082409	SAMEA6791906	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/009/ERR4082409/ERR4082409_1.fastq.gz	57354764	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/009/ERR4082409/ERR4082409_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/009/ERR4082409/ERR4082409_1.fastq.gz	caa790fa49887906a4794bfee5dd06fe	2020-04-29	2020-04-29				
ERR4082410	SAMEA6791908	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR408/000/ERR4082410/ERR4082410_1.fastq.gz	129072290	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/000/ERR4082410/ERR4082410_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR408/000/ERR4082410/ERR4082410_1.fastq.gz	e8f1ad188dd94638b8dd532b81dddbe4	2020-04-29	2020-04-29				
