run_accession	sample_accession	instrument_platform	instrument_model	fastq_aspera	fastq_bytes	fastq_ftp	fastq_galaxy	fastq_md5	first_created	first_public	country	collection_date	isolate	strain
SRR16871526	SAMN22996981	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR168/026/SRR16871526/SRR16871526_1.fastq.gz	53324382	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/026/SRR16871526/SRR16871526_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/026/SRR16871526/SRR16871526_1.fastq.gz	e833a1722c970b4770df2f4a656d9bfe	2021-11-20	2021-11-20	USA	2021-06-01	Deer_88_7dpi	
SRR16871525	SAMN22996982	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR168/025/SRR16871525/SRR16871525_1.fastq.gz	81068086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/025/SRR16871525/SRR16871525_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/025/SRR16871525/SRR16871525_1.fastq.gz	7542e0bb984fec83909f30876f958c0a	2021-11-20	2021-11-20	USA	2021-06-01	Deer_116_3dpi	
SRR16871524	SAMN22996983	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR168/024/SRR16871524/SRR16871524_1.fastq.gz	64912576	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/024/SRR16871524/SRR16871524_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/024/SRR16871524/SRR16871524_1.fastq.gz	32b8d3ec51e0c952e9d1cb153b4455d6	2021-11-20	2021-11-20	USA	2021-06-01	Deer_116_5dpi	
SRR16871523	SAMN22996984	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR168/023/SRR16871523/SRR16871523_1.fastq.gz	117940885	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/023/SRR16871523/SRR16871523_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/023/SRR16871523/SRR16871523_1.fastq.gz	8d608052e7e800245c5ebe54b70655af	2021-11-20	2021-11-20	USA	2021-06-01	Deer_116_7dpi	
SRR16871522	SAMN22996963	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR168/022/SRR16871522/SRR16871522_1.fastq.gz	126451837	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/022/SRR16871522/SRR16871522_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/022/SRR16871522/SRR16871522_1.fastq.gz	8ee9210de0e4c7b27b29dc363a6ed992	2021-11-20	2021-11-20	USA	2021-06-01	Deer_33_5dpi	
SRR16871521	SAMN22996964	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR168/021/SRR16871521/SRR16871521_1.fastq.gz	94714114	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/021/SRR16871521/SRR16871521_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/021/SRR16871521/SRR16871521_1.fastq.gz	b8ffce4c3a5786ae30db1b4e02bb1b1d	2021-11-20	2021-11-20	USA	2021-06-01	Deer_33_7dpi	
SRR16871520	SAMN22996965	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR168/020/SRR16871520/SRR16871520_1.fastq.gz	112982395	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/020/SRR16871520/SRR16871520_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/020/SRR16871520/SRR16871520_1.fastq.gz	09b3770ad213457af9fbbc9979fa105d	2021-11-20	2021-11-20	USA	2021-06-01	Deer_57_5dpi	
SRR16871519	SAMN22996966	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR168/019/SRR16871519/SRR16871519_1.fastq.gz	98964939	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/019/SRR16871519/SRR16871519_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/019/SRR16871519/SRR16871519_1.fastq.gz	bee214b0a5a3b1bf64864256d81234a7	2021-11-20	2021-11-20	USA	2021-06-01	Deer_57_6dpi	
SRR16871518	SAMN22996967	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR168/018/SRR16871518/SRR16871518_1.fastq.gz	84225850	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/018/SRR16871518/SRR16871518_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/018/SRR16871518/SRR16871518_1.fastq.gz	916364553d4f27628b346896b9e7f89b	2021-11-20	2021-11-20	USA	2021-06-01	Deer_65_3dpi	
SRR16871517	SAMN22996968	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR168/017/SRR16871517/SRR16871517_1.fastq.gz	82208966	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/017/SRR16871517/SRR16871517_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/017/SRR16871517/SRR16871517_1.fastq.gz	ce39556c30fb435a9d60b63c14c29f3a	2021-11-20	2021-11-20	USA	2021-06-01	Deer_65_5dpi	
SRR16871516	SAMN22996969	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR168/016/SRR16871516/SRR16871516_1.fastq.gz	144980294	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/016/SRR16871516/SRR16871516_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/016/SRR16871516/SRR16871516_1.fastq.gz	7ca1de0267f6d16e5097e691d04170f1	2021-11-20	2021-11-20	USA	2021-06-01	Deer_65_7dpi	
SRR16844672	SAMN22895614	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR168/072/SRR16844672/SRR16844672_1.fastq.gz	86969673	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/072/SRR16844672/SRR16844672_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/072/SRR16844672/SRR16844672_1.fastq.gz	c11f9e23633b7b4a0b33c4a1dd2c6ac2	2021-11-09	2021-11-09	USA: Indiana	2021-07-16	IN-Noblis-S721B27	
SRR16782276	SAMN22868794	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR167/076/SRR16782276/SRR16782276_1.fastq.gz	71340808	ftp.sra.ebi.ac.uk/vol1/fastq/SRR167/076/SRR16782276/SRR16782276_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR167/076/SRR16782276/SRR16782276_1.fastq.gz	d88d55e3d451b5eaa66863e551cb5848	2021-11-07	2021-11-07	USA: Colorado	2021-10-12	CO-CDPHE-2101966351	
SRR16781362	SAMN22868339	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR167/062/SRR16781362/SRR16781362_1.fastq.gz	49075993	ftp.sra.ebi.ac.uk/vol1/fastq/SRR167/062/SRR16781362/SRR16781362_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR167/062/SRR16781362/SRR16781362_1.fastq.gz	842430135e2834cc938895d3a7f00504	2021-11-07	2021-11-07	USA: Colorado	2021-10-10	CO-CDPHE-2101955999	
SRR16766282	SAMN22825456	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR167/082/SRR16766282/SRR16766282_1.fastq.gz	54410514	ftp.sra.ebi.ac.uk/vol1/fastq/SRR167/082/SRR16766282/SRR16766282_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR167/082/SRR16766282/SRR16766282_1.fastq.gz	07aaedaa9f62f94d512b003ee14f2574	2021-11-05	2021-11-05	USA: Colorado	2021-10-08	CO-CDPHE-2101948303	
SRR16766183	SAMN22825032	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR167/083/SRR16766183/SRR16766183_1.fastq.gz	14213776	ftp.sra.ebi.ac.uk/vol1/fastq/SRR167/083/SRR16766183/SRR16766183_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR167/083/SRR16766183/SRR16766183_1.fastq.gz	0956272b57f977095bf38b26ff40ea39	2021-11-05	2021-11-05	USA: Colorado	2021-10-06	CO-CDPHE-2101919933	
SRR16766009	SAMN22825189	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR167/009/SRR16766009/SRR16766009_1.fastq.gz	41306559	ftp.sra.ebi.ac.uk/vol1/fastq/SRR167/009/SRR16766009/SRR16766009_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR167/009/SRR16766009/SRR16766009_1.fastq.gz	1ee4011a0e1a7ccaee3e96003d014c25	2021-11-05	2021-11-05	USA: Colorado	2021-10-11	CO-CDPHE-2101939347	
SRR16765886	SAMN22824694	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR167/086/SRR16765886/SRR16765886_1.fastq.gz	52567581	ftp.sra.ebi.ac.uk/vol1/fastq/SRR167/086/SRR16765886/SRR16765886_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR167/086/SRR16765886/SRR16765886_1.fastq.gz	6619df5cd1df13fac277cf25e4aad664	2021-11-05	2021-11-05	USA: Colorado	2021-10-04	CO-CDPHE-2101911820	
SRR16682966	SAMN22686924	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR166/066/SRR16682966/SRR16682966_1.fastq.gz	59292342	ftp.sra.ebi.ac.uk/vol1/fastq/SRR166/066/SRR16682966/SRR16682966_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR166/066/SRR16682966/SRR16682966_1.fastq.gz	9f117750243e1eba8ec140de4651be27	2021-11-02	2021-11-02	USA: Colorado	2021-09-22	CO-CDPHE-2101885352	
SRR16682856	SAMN22686878	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR166/056/SRR16682856/SRR16682856_1.fastq.gz	51521112	ftp.sra.ebi.ac.uk/vol1/fastq/SRR166/056/SRR16682856/SRR16682856_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR166/056/SRR16682856/SRR16682856_1.fastq.gz	f12ae1eb73da7922ba0d375a74c643a5	2021-11-02	2021-11-02	USA: Colorado	2021-09-24	CO-CDPHE-2101885241	
SRR16682715	SAMN22686546	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR166/015/SRR16682715/SRR16682715_1.fastq.gz	49742438	ftp.sra.ebi.ac.uk/vol1/fastq/SRR166/015/SRR16682715/SRR16682715_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR166/015/SRR16682715/SRR16682715_1.fastq.gz	13b28af1f60f83d3db66201e06443c66	2021-11-02	2021-11-02	USA: Colorado	2021-09-27	CO-CDPHE-2101870768	
SRR16682462	SAMN22686613	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR166/062/SRR16682462/SRR16682462_1.fastq.gz	31942415	ftp.sra.ebi.ac.uk/vol1/fastq/SRR166/062/SRR16682462/SRR16682462_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR166/062/SRR16682462/SRR16682462_1.fastq.gz	c9bdbf0611102cfbddc09e54327496aa	2021-11-03	2021-11-03	USA: Colorado	2021-09-30	CO-CDPHE-2101875713	
SRR16682388	SAMN22687169	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR166/088/SRR16682388/SRR16682388_1.fastq.gz	41099426	ftp.sra.ebi.ac.uk/vol1/fastq/SRR166/088/SRR16682388/SRR16682388_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR166/088/SRR16682388/SRR16682388_1.fastq.gz	9999e55b1a46ea59bcc2a6848e28b8ee	2021-11-02	2021-11-02	USA: Colorado	2021-09-30	CO-CDPHE-2101889348	
SRR16636872	SAMN22780650	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR166/072/SRR16636872/SRR16636872_1.fastq.gz	74192504	ftp.sra.ebi.ac.uk/vol1/fastq/SRR166/072/SRR16636872/SRR16636872_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR166/072/SRR16636872/SRR16636872_1.fastq.gz	6df0b2cd557226264675ec37aa218aca	2021-10-31	2021-10-31	USA: Colorado	2021-10-04	CO-CDPHE-2101900900	
SRR16636846	SAMN22780601	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR166/046/SRR16636846/SRR16636846_1.fastq.gz	32428602	ftp.sra.ebi.ac.uk/vol1/fastq/SRR166/046/SRR16636846/SRR16636846_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR166/046/SRR16636846/SRR16636846_1.fastq.gz	2756310cf6562611b46e19838501d8e3	2021-10-31	2021-10-31	USA: Colorado	2021-10-02	CO-CDPHE-2101905029	
SRR16630177	SAMN22686381	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR166/077/SRR16630177/SRR16630177_1.fastq.gz	19651556	ftp.sra.ebi.ac.uk/vol1/fastq/SRR166/077/SRR16630177/SRR16630177_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR166/077/SRR16630177/SRR16630177_1.fastq.gz	f29ca033abbfe279b6b4f781084b123e	2021-10-31	2021-10-31	USA: Colorado	2021-10-02	CO-CDPHE-2101902022	
SRR16630146	SAMN22685861	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR166/046/SRR16630146/SRR16630146_1.fastq.gz	64609243	ftp.sra.ebi.ac.uk/vol1/fastq/SRR166/046/SRR16630146/SRR16630146_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR166/046/SRR16630146/SRR16630146_1.fastq.gz	3c5872ba48da87e0bbd8ab72408cfb21	2021-10-31	2021-10-31	USA: Colorado	2021-09-27	CO-CDPHE-2101885622	
SRR16629961	SAMN22686090	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR166/061/SRR16629961/SRR16629961_1.fastq.gz	50703804	ftp.sra.ebi.ac.uk/vol1/fastq/SRR166/061/SRR16629961/SRR16629961_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR166/061/SRR16629961/SRR16629961_1.fastq.gz	84d897a5f0ee7003b70de7584522bba9	2021-10-31	2021-10-31	USA: Colorado	2021-10-04	CO-CDPHE-2101890641	
SRR16629802	SAMN22685679	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR166/002/SRR16629802/SRR16629802_1.fastq.gz	52210120	ftp.sra.ebi.ac.uk/vol1/fastq/SRR166/002/SRR16629802/SRR16629802_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR166/002/SRR16629802/SRR16629802_1.fastq.gz	30665d53dede41d6e73d5131d70415d3	2021-10-31	2021-10-31	USA: Colorado	2021-09-28	CO-CDPHE-2101862135	
SRR16555065	SAMN22244768	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/065/SRR16555065/SRR16555065_1.fastq.gz	213492947	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/065/SRR16555065/SRR16555065_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/065/SRR16555065/SRR16555065_1.fastq.gz	b8a8f07f6739108177b9137ae03b0f99	2021-10-26	2021-10-26	USA: Texas	2021-07-15	TX-Noblis-S709B19	
SRR16555063	SAMN22244769	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/063/SRR16555063/SRR16555063_1.fastq.gz	137473097	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/063/SRR16555063/SRR16555063_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/063/SRR16555063/SRR16555063_1.fastq.gz	48ec4a42e6539f6bca81da540e3d059e	2021-10-26	2021-10-26	USA: Texas	2021-07-15	TX-Noblis-S710B20	
SRR16555053	SAMN22244777	OXFORD_NANOPORE	MinION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/053/SRR16555053/SRR16555053_1.fastq.gz	200690783	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/053/SRR16555053/SRR16555053_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/053/SRR16555053/SRR16555053_1.fastq.gz	3a8a534bb5f97f749e99858e07b83730	2021-10-26	2021-10-26	USA: Texas	2021-07-21	TX-Noblis-S730B32	
SRR16467082	SAMN22214842	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR164/082/SRR16467082/SRR16467082_1.fastq.gz	48775863	ftp.sra.ebi.ac.uk/vol1/fastq/SRR164/082/SRR16467082/SRR16467082_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR164/082/SRR16467082/SRR16467082_1.fastq.gz	1b82d1a10dfed4297a9bf91e80c82be3	2021-10-23	2021-10-23	USA: Colorado	2021-09-02	CO-CDPHE-2101739055	
SRR16467006	SAMN22214882	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR164/006/SRR16467006/SRR16467006_1.fastq.gz	24205256	ftp.sra.ebi.ac.uk/vol1/fastq/SRR164/006/SRR16467006/SRR16467006_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR164/006/SRR16467006/SRR16467006_1.fastq.gz	578dfbb89ddb114b827343f127081f87	2021-10-23	2021-10-23	USA: Colorado	2021-08-30	CO-CDPHE-2101738873	
SRR16466952	SAMN22214738	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR164/052/SRR16466952/SRR16466952_1.fastq.gz	31387736	ftp.sra.ebi.ac.uk/vol1/fastq/SRR164/052/SRR16466952/SRR16466952_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR164/052/SRR16466952/SRR16466952_1.fastq.gz	92c7966cb3a7483e713693032c75fab1	2021-10-23	2021-10-23	USA: Colorado	2021-09-10	CO-CDPHE-2101738439	
SRR16466924	SAMN22214933	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR164/024/SRR16466924/SRR16466924_1.fastq.gz	61015138	ftp.sra.ebi.ac.uk/vol1/fastq/SRR164/024/SRR16466924/SRR16466924_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR164/024/SRR16466924/SRR16466924_1.fastq.gz	95b8cd131621b8535c748e7eadecd05a	2021-10-23	2021-10-23	USA: Colorado	2021-08-31	CO-CDPHE-2101738836	
SRR16376632	SAMN22349385	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/032/SRR16376632/SRR16376632_1.fastq.gz	52826511	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/032/SRR16376632/SRR16376632_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/032/SRR16376632/SRR16376632_1.fastq.gz	fec54430a1daed4477cba799ff6b0aec	2021-10-18	2021-10-18	USA: Colorado	2021-09-24	CO-CDPHE-2101836872	
SRR16342461	SAMN22305373	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/061/SRR16342461/SRR16342461_1.fastq.gz	60073887	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/061/SRR16342461/SRR16342461_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/061/SRR16342461/SRR16342461_1.fastq.gz	85fc07b8b28d998d6dd6c6a3bb7f17a1	2021-10-16	2021-10-16	USA: Colorado	2021-09-15	CO-CDPHE-2101844888	
SRR16342323	SAMN22305467	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/023/SRR16342323/SRR16342323_1.fastq.gz	44429893	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/023/SRR16342323/SRR16342323_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/023/SRR16342323/SRR16342323_1.fastq.gz	9ddd73209aa3c9f60d3f3bd9d65dbd63	2021-10-16	2021-10-16	USA: Colorado	2021-09-26	CO-CDPHE-2101848178	
SRR16342280	SAMN22305551	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/080/SRR16342280/SRR16342280_1.fastq.gz	56692781	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/080/SRR16342280/SRR16342280_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/080/SRR16342280/SRR16342280_1.fastq.gz	58e3a362ea311531dfa15c923cc1c056	2021-10-16	2021-10-16	USA: Colorado	2021-09-12	CO-CDPHE-2101844804	
SRR16328981	SAMN22304031	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR163/081/SRR16328981/SRR16328981_1.fastq.gz	108265046	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/081/SRR16328981/SRR16328981_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR163/081/SRR16328981/SRR16328981_1.fastq.gz	04082bb44c9edb2cd678dcb8e1e2f5f9	2021-10-15	2021-10-15	USA: Colorado	2021-09-10	CO-CDPHE-2101816282	
SRR16243844	SAMN22137756	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR162/044/SRR16243844/SRR16243844_1.fastq.gz	25510318	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/044/SRR16243844/SRR16243844_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/044/SRR16243844/SRR16243844_1.fastq.gz	6194def121f9adeb462e68b35343114f	2021-10-09	2021-10-09	USA: Colorado	2021-09-20	CO-CDPHE-2101796308	
SRR16243593	SAMN22137646	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR162/093/SRR16243593/SRR16243593_1.fastq.gz	31830432	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/093/SRR16243593/SRR16243593_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/093/SRR16243593/SRR16243593_1.fastq.gz	fccd17b6d25098171f428341f422c9e7	2021-10-09	2021-10-09	USA: Colorado	2021-08-16	CO-CDPHE-2101795852	
SRR16228328	SAMN22090926	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR162/028/SRR16228328/SRR16228328_1.fastq.gz	32065076	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/028/SRR16228328/SRR16228328_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/028/SRR16228328/SRR16228328_1.fastq.gz	836831a921829817841ea51a82e815d9	2021-10-08	2021-10-08	USA: Colorado	2021-09-14	CO-CDPHE-2101774449	
SRR16213853	SAMN22068143	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR162/053/SRR16213853/SRR16213853_1.fastq.gz	54962928	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/053/SRR16213853/SRR16213853_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/053/SRR16213853/SRR16213853_1.fastq.gz	c9fa9cc8540e71c3f65129b015d648c3	2021-10-07	2021-10-07	USA: Colorado	2021-08-31	CO-CDPHE-2101677828	
SRR16213657	SAMN22068229	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR162/057/SRR16213657/SRR16213657_1.fastq.gz	63565764	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/057/SRR16213657/SRR16213657_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/057/SRR16213657/SRR16213657_1.fastq.gz	1e398b7f34c9fbcfc17d622248bbc9b4	2021-10-07	2021-10-07	USA: Colorado	2021-08-31	CO-CDPHE-2101678100	
SRR16213634	SAMN22068250	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR162/034/SRR16213634/SRR16213634_1.fastq.gz	68898690	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/034/SRR16213634/SRR16213634_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR162/034/SRR16213634/SRR16213634_1.fastq.gz	d1c1d2644a6e8c17498ee2f474363a85	2021-10-07	2021-10-07	USA: Colorado	2021-08-31	CO-CDPHE-2101677935	
SRR16121253	SAMN21903858	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR161/053/SRR16121253/SRR16121253_1.fastq.gz	44693840	ftp.sra.ebi.ac.uk/vol1/fastq/SRR161/053/SRR16121253/SRR16121253_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR161/053/SRR16121253/SRR16121253_1.fastq.gz	1888d88761235bfdaef27c0f3d498d30	2021-10-03	2021-10-03	USA: Colorado	2021-08-18	CO-CDPHE-2101669309	
SRR16121247	SAMN21903917	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR161/047/SRR16121247/SRR16121247_1.fastq.gz	30487513	ftp.sra.ebi.ac.uk/vol1/fastq/SRR161/047/SRR16121247/SRR16121247_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR161/047/SRR16121247/SRR16121247_1.fastq.gz	e7938f20d46af94cf34e6bc005c12584	2021-10-03	2021-10-03	USA: Colorado	2021-08-25	CO-CDPHE-2101668604	
SRR16106364	SAMN21889026	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR161/064/SRR16106364/SRR16106364_1.fastq.gz	39028792	ftp.sra.ebi.ac.uk/vol1/fastq/SRR161/064/SRR16106364/SRR16106364_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR161/064/SRR16106364/SRR16106364_1.fastq.gz	86db269c1109fbb780e80c1ea42db0bd	2021-10-02	2021-10-02	USA: Colorado	2021-08-07	CO-CDPHE-2101537046	
SRR16090373	SAMN21844721	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR160/073/SRR16090373/SRR16090373_1.fastq.gz	23839688	ftp.sra.ebi.ac.uk/vol1/fastq/SRR160/073/SRR16090373/SRR16090373_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR160/073/SRR16090373/SRR16090373_1.fastq.gz	94a0447d3c2464a4a039243b29f607c9	2021-09-30	2021-09-30	USA: Colorado	2021-08-25	CO-CDPHE-2101686640	
SRR16090218	SAMN21845126	OXFORD_NANOPORE	GridION	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR160/018/SRR16090218/SRR16090218_1.fastq.gz	84372483	ftp.sra.ebi.ac.uk/vol1/fastq/SRR160/018/SRR16090218/SRR16090218_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR160/018/SRR16090218/SRR16090218_1.fastq.gz	90da075dbba87c829c9da4ee4fbba8c9	2021-09-30	2021-09-30	USA: Colorado	2021-08-24	CO-CDPHE-2101697816	
